name,functions,color,precision,company,productURL,photoURL,favorite,rating,notes,,
SPL Free Ranger,,,,Brainworx,https://www.plugin-alliance.com/en/products/spl_free_ranger.html,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.V8VUWR2jFDutgACHbd42VQAAAA%26pid%3DApi&f=1,FALSE,3,,,
SPL IRON,,,,Brainworx,https://www.plugin-alliance.com/en/products/spl_iron.html,https://www.brainworx.audio/assets/images/7/bx_SPL_Iron_Black_Action1920x880-b519eba7.png,TRUE,5,,,
SPL Passeq,,,,Brainworx,https://www.plugin-alliance.com/en/products/spl_passeq.html,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Fwww.audiopro.hr%2Fimages%2Fartikli%2Fmedium%2FSPL_Passeq_photo_1.jpg&f=1&nofb=1,TRUE,5,,,
SSL Native Bus Compressor 2,,,,SSL,https://store.solidstatelogic.com/plug-ins/ssl-native-bus-compressor-2,https://www.solidstatelogic.com/assets/components/phpthumbof/cache/Bus%20Comp%202%20product%20page%20image.43741efcd9b28ae49cfca78c5597f775.jpg,TRUE,4,,,
SSL Native Channel Strip 2,,,,SSL,https://store.solidstatelogic.com/plug-ins/ssl-native-channel-strip-2,https://www.solidstatelogic.com/assets/components/phpthumbof/cache/Channel_Strip_2_outer_glow.64a3a425fa25cd709b5d4ec9f5218193.jpg,TRUE,4,,,
Stage-73 V2,,,,Arturia,https://www.arturia.com/products/software-instruments/stage-73-v/overview,https://audioz.download/uploads/posts/2021-05/1620069851_murcg25.jpg,FALSE,3,,,
StereoDelta,,,,Matthew Lane,https://www.mathewlane.com/plugins/stereodelta/,https://www.mathewlane.com/mlmosssite/wp-content/uploads/edd/2021/04/Mathew_Lane_StereoDelta_Screenshot_GLOW-330x330.png,TRUE,4,,,
Stutter Edit 2,,,,Izotope,https://www.izotope.com/en/products/stutter-edit.html?utm_medium=cpc&utm_source=bing&utm_campaign=SU_GN_SE_BR_UU_US_Other-Plugins&utm_content=Stutter-Edit-iZotope_BM&utm_term=%2Bizotope%20%2Bstutter%20%2Bedit%7Cp%7Ckwd-81364006614055:loc-190%7Cc%7C%7C81363929496479&utm_creative=&msclkid=a4b9dcedefa61908103dbe504aeaf90c,https://www.amazona.de/wp-content/uploads/2025/01/izotope-stutter-edit-2-user-interface-448x352.png,TRUE,5,,,
Subdivine,,,,DigiNoiz,https://diginoiz.com/series/free-vst-instrument-subdivine-lite/,https://www.producerspot.com/wp-content/uploads/2020/09/Diginoiz-Subdivine-VST-400x283.jpg,FALSE,3,,,
Surge,,,,Surge,https://surge-synthesizer.github.io,https://audioz.download/uploads/posts/2020-08/thumbs/1597016389_surge-1.7.0.jpeg,FALSE,3,,,
TAL-NoiseMaker,,,,TAL,https://tal-software.com/products/tal-noisemaker,https://tal-software.com/images/products/tal-noisemaker-new2.png,FALSE,3,,,
TAN,,,,Acoustica Audio,https://www.audiopluginsforfree.com/tan-free/,https://i0.wp.com/www.audiopluginsforfree.com/wp-content/uploads/2016/07/tan-free.jpg?w=1652&ssl=1,FALSE,3,,,
Tape Cassette 2,,,,Caelum Audio,https://i.imgur.com/B4C7xG2.png,https://i.imgur.com/B4C7xG2.png,FALSE,3,,,
Tape MELLO-FI,,,,Arturia,https://www.arturia.com/products/software-effects/tape-mello-fi/overview,https://www.amazona.de/wp-content/uploads/2027/01/arturia-tape-mello-fi.jpg,FALSE,3,,,
Tape Multi Track,,,,Softube,https://www.softube.com/tape,https://cdn.softube.com/storage/456DB31ADC4DEB6BDD760E9EAE40248D38FF77C1732729E113F0818F0592990A/917842e7431242d7956e4150348472b0/1536-682-0-jpg.Jpeg/media/35c2cea8b01645b7a39b4d1c50c7e84c/tape-high-res-gui-2040px.jpeg,FALSE,3,,,
Tape,,,,Softube,https://www.softube.com/tape,https://cdn.softube.com/storage/456DB31ADC4DEB6BDD760E9EAE40248D38FF77C1732729E113F0818F0592990A/917842e7431242d7956e4150348472b0/1536-682-0-jpg.Jpeg/media/35c2cea8b01645b7a39b4d1c50c7e84c/tape-high-res-gui-2040px.jpeg,TRUE,5,,,
TDR Kotelnikov GE,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-kotelnikov-ge/,https://www.tokyodawn.net/wp-content/uploads/2018/06/KotelnikovGE_3.png,TRUE,4,,,
TDR Limiter 6 GE,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-limiter6-ge/,https://www.tokyodawn.net/wp-content/uploads/2018/11/Seite-1-Kopie-2.png,TRUE,4,,,
TDR Nova,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-nova/,https://www.tokyodawn.net/wp-content/uploads/2018/11/Seite-1-Kopie-3-1.png,FALSE,3,,,
TDR VOS SlickEQ,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-vos-slickeq/,https://www.tokyodawn.net/wp-content/uploads/2014/06/SlickEQ_purple_flat.jpg,FALSE,3,,,
TiCo,,,,Matthew Lane,https://www.mathewlane.com/plugins/tico/,https://www.mathewlane.com/mlmosssite/wp-content/uploads/edd/2021/04/Mathew_Lane_TiCo_Screenshot_GLOW.png,TRUE,5,,,
TITANIUM3BASSTARD,,,,Acoustica Audio,https://www.kvraudio.com/product/basstard-by-acustica-audio,https://static.kvraudio.com/i/b/titanium3+basstard+teaser+004.png,TRUE,3,,,
trapdrive,,,,DigiNoiz,https://audioplugin.deals/trapdrive-by-diginoiz/,https://static.kvraudio.com/i/b/trapdrive.jpg,FALSE,3,,,
TuPRE,,,,Ana,https://www.patreon.com/posts/tupre-40079199,https://c10.patreonusercontent.com/4/patreon-media/p/post/40079199/de36937cb9cf4a6eb0ec083209958608/eyJ3Ijo2MjB9/1.png?token-time=1657843200&token-hash=iMkNXqbgvqKKTff8PtZqKFLMETPWJ4KnvN-Ut3LolxE%3D,FALSE,3,,,
Unfiltered Audio Sandman Pro,,,,Unfiltered Audio,https://www.plugin-alliance.com/en/products/unfiltered_audio_sandman_pro.html,https://cdn.shopify.com/s/files/1/1439/4216/products/SandmanPro_dark.png?v=1505707279,TRUE,4,,,
UVIWorkstation,,,,UVI,https://www.uvi.net/uvi-workstation.html,https://www.uvi.net/img/cms/UVI_Workstation/UVIW_GUIS.gif,TRUE,4,,,
ValhallaFreqEcho,,,,Valhalla,https://valhalladsp.com/shop/delay/valhalla-freq-echo/,https://valhalladsp.com/wp-content/uploads/2014/06/ValhallaFreqEcho-1-960x413.jpg,TRUE,3,,,
ValhallaSpaceModulator,,,,Valhalla,https://valhalladsp.com/shop/modulation/valhalla-space-modulator/,https://valhalladsp.com/wp-content/uploads/2016/06/ValhallaSpaceModGUI-960x437.jpg,TRUE,3,,,
ValhallaSupermassive,,,,Valhalla,https://valhalladsp.com/shop/reverb/valhalla-supermassive/,https://valhalladsp.com/wp-content/uploads/2020/05/Supermassive-GUI-960x509.jpg,TRUE,4,,,
ValhallaVintageVerb,,,,Valhalla,https://valhalladsp.com/shop/reverb/valhalla-vintage-verb/,https://valhalladsp.com/wp-content/uploads/2014/11/ValhallaVintageVerb70sGUI-960x384.jpg,TRUE,4,,,
Vertigo VSM-3,,,,Vertigo Sound,https://www.plugin-alliance.com/en/products/vertigo_vsm-3.html,https://iconcollective.edu/wp-content/uploads/brainworx-Vertigo-VSM-3.jpg,TRUE,4,,,
Vinyl,,,,Izotope,https://www.izotope.com/en/products/vinyl.html,https://www.izotope.com/en/products/vinyl/_jcr_content/root/flexcontainer/sectioncontainer_186/flexcontainer/teaser/image.coreimg.82.1280.png/1643312413863/02-vinyl-on-drums.png,FALSE,3,,,
Vital,,,,Vital Audio,https://vital.audio/,https://cdn.rekkerd.org/wp-content/uploads/2020/11/Vital-synthesizer.png,FALSE,3,,,
Vybz,,,,Thenatan,https://www.thenatan.store/p/vybz-fx-plugin/,https://x3i4u3r4.stackpathcdn.com/wp-custom-content/uploads/2021/02/Vybez-Hero-IMG001.webp?ext=jpg&w=800,FALSE,4,,,
EchoBoy,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/echoboy-400x182.png,TRUE,5,,,
Decapitator,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/Decapitator-400x194.png,TRUE,4,,,
MicroShift,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/MicroShift-400x130.png,FALSE,4,,,
LittlePlate,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/Little-Plate-FINAL-v2-1600x519-1-400x130.png,TRUE,4,,,
Sie-Q,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/Sie-Q_Full-400x110.png,TRUE,4,,,
Radiator,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/Radiator-400x130.png,TRUE,4,,,
Tremolator,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/Tremolator-400x130.png,TRUE,4,,,
PrimalTap,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/07/PrimalTap-Main-GUI-400x130.png,TRUE,4,,,
FilterFreak,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/FilterFreak-400x178.png,TRUE,4,,,
PhaseMistress,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/PhaseMistress-400x130.png,TRUE,4,,,
Crystallizer,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/Crystallizer-400x130.png,TRUE,5,,,
PanMan,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/PanMan-400x130.png,TRUE,4,,,
Devil-Loc Delux,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/Devil-Loc-Deluxe-400x130.png,TRUE,4,,,
FilterFreak 2,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/FilterFreak-400x178.png,TRUE,4,,,
EchoBoy Jr,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/EchoBoyJr-Web-2x-PM-400x130.png,FALSE,4,,,
VD-PHAT,,,,ujam,https://www.ujam.com/drummer/phat/,https://www.ujam.com/fileadmin/products/Drummer/Phat/virtual-drummer-phat-gui.jpg,FALSE,3,,,
TyrellN6,,,,u-he,https://u-he.com/products/tyrelln6/,https://u-he.com/products/tyrelln6/assets/images/uhe-tyrelln6-screenshot-fullui-1150x575.jpg,FALSE,3,,,
Bass Rider,,,,Waves,https://www.waves.com/plugins/bass-rider,https://img.wavescdn.com/1lib/images/products/plugins/preview/bass-rider.png,TRUE,4,,,
Brauer Motion,,,,Waves,https://www.waves.com/plugins/brauer-motion#brauer-motion-plugin-tutorial,https://img.wavescdn.com/1lib/images/products/plugins/preview/brauer-motion.png,FALSE,4,,,
CLA-76 ,,,,Waves,https://www.waves.com/plugins/cla-76-compressor-limiter#chris-lord-alge-on-the-cla-classic-compressors,https://img.wavescdn.com/1lib/images/products/plugins/full/cla-76-compressor-limiter-v2.jpg,TRUE,4,,,
COSMOS Sample Finder ,,,,Waves,https://www.waves.com/plugins/cosmos-sample-finder#introducing-cosmos-sample-finder,https://img.wavescdn.com/1lib/images/products/plugins/preview/cosmos-sample-finder-v2.png,FALSE,3,,,
InPhase,,,,Waves,https://www.waves.com/plugins/inphase-lt,https://img.wavescdn.com/1lib/images/products/plugins/preview/inphase-lt.png,FALSE,3,,,
Lofi Space,,,,Waves,https://www.waves.com/plugins/lofi-space,https://img.wavescdn.com/1lib/images/products/plugins/preview/lofi-space.png,FALSE,3,,,
NLS Non-Linear Summer ,,,,Waves,https://www.waves.com/plugins/nls-non-linear-summer,https://img.wavescdn.com/1lib/images/products/plugins/full/nls-channel-spike.jpg,TRUE,5,,,
Nx Ocean Way Nashville,,,,Waves,https://www.waves.com/plugins/nx-ocean-way-nashville,https://img.wavescdn.com/1lib/images/products/plugins/preview/nx-ocean-way-nashville-v2.png,TRUE,4,,,
OneKnob Filter,,,,Waves,https://www.waves.com/plugins/oneknob-filter,https://img.wavescdn.com/1lib/images/products/plugins/full/oneknob-filter.jpg,FALSE,3,,,
OVox Vocal ReSynthesis ,,,,Waves,https://www.waves.com/plugins/ovox-vocal-resynthesis,https://img.wavescdn.com/1lib/images/products/plugins/full/ovox-vocal-resynthesis-v2.jpg,TRUE,4,,,
SoundShifter,,,,Waves,https://www.waves.com/plugins/soundshifter,https://img.wavescdn.com/1lib/images/products/plugins/full/soundshifter-graphic.jpg,TRUE,3,,,
SSL EV2 Channel,,,,Waves,https://www.waves.com/plugins/ssl-ev2-channel,https://img.wavescdn.com/1lib/images/products/plugins/preview/ssl-ev2-channel.png,FALSE,3,,,
WNS Noise Suppressor,,,,Waves,https://www.waves.com/plugins/wns-noise-suppressor,https://img.wavescdn.com/1lib/images/products/plugins/preview/wns-noise-suppressor.png,FALSE,3,,,
Aphex Vintage Aural Exciter,,,,Waves,https://www.waves.com/plugins/aphex-vintage-aural-exciter#image,https://img.wavescdn.com/1lib/images/products/plugins/full/aphex-vintage-aural-exciter.jpg,FALSE,3,,,
L3-16 Multimaximizer,,,,Waves,https://www.waves.com/plugins/l3-16-multimaximizer,https://img.wavescdn.com/1lib/images/products/plugins/preview/l3-16-multimaximizer.png,TRUE,3,,,
SSL E-Channel,,,,Waves,https://www.waves.com/plugins/ssl-e-channel,https://img.wavescdn.com/1lib/images/products/plugins/full/ssl-e-channel-v2.jpg,FALSE,3,,,
Vocal Rider,,,,Waves,https://www.waves.com/plugins/vocal-rider,https://img.wavescdn.com/1lib/images/products/plugins/full/vocal-rider-live.jpg,TRUE,4,,,
AudioTrack,,,,Waves,https://www.waves.com/plugins/audiotrack,https://img.wavescdn.com/1lib/images/products/plugins/preview/audiotrack.png,FALSE,3,,,
C1 Compressor,,,,Waves,https://www.waves.com/plugins/c1-compressor,https://img.wavescdn.com/1lib/images/products/plugins/preview/c1-compressor.png,FALSE,3,,,
C4 Multiband Compressor,,,,Waves,https://www.waves.com/plugins/c4-multiband-compressor#image,https://img.wavescdn.com/1lib/images/products/plugins/full/c4-multiband-compressor.jpg,FALSE,3,,,
DeEsser,,,,Waves,https://www.waves.com/plugins/deesser#introduction-to-waves-deesser,https://img.wavescdn.com/1lib/images/products/plugins/preview/deesser.png,TRUE,4,,,
Doppler,,,,Waves,https://www.waves.com/plugins/doppler,https://img.wavescdn.com/1lib/images/products/plugins/preview/doppler.png,FALSE,3,,,
Doubler,,,,Waves,https://www.waves.com/plugins/doubler,https://img.wavescdn.com/1lib/images/products/plugins/preview/doubler.png,FALSE,3,,,
Eddie Kramer Drum Channel,,,,Waves,https://www.waves.com/plugins/eddie-kramer-drum-channel,https://img.wavescdn.com/1lib/images/products/plugins/preview/eddie-kramer-drum-channel.png,FALSE,3,,,
Electric Grand 80 Piano,,,,Waves,https://www.waves.com/plugins/electric-grand-80-piano#electric-grand-80-piano-virtual-instrument,https://img.wavescdn.com/1lib/images/products/plugins/preview/electric-grand-80-piano.png,FALSE,3,,,
eMo F2 Filter,,,,Waves,https://www.waves.com/plugins/emo-f2-filter,https://img.wavescdn.com/1lib/images/products/plugins/preview/emo-f2-filter.png,FALSE,3,,,
eMo Generator,,,,Waves,https://www.waves.com/plugins/emo-generator,https://img.wavescdn.com/1lib/images/products/plugins/preview/emo-generator.png,FALSE,3,,,
eMo Q4 Equalizer,,,,Waves,https://www.waves.com/plugins/emo-q4-equalizer,https://img.wavescdn.com/1lib/images/products/plugins/preview/emo-q4-equalizer.png,FALSE,3,,,
Enigma,,,,Waves,https://www.waves.com/plugins/enigma,https://img.wavescdn.com/1lib/images/products/plugins/preview/enigma.png,FALSE,3,,,
Greg Wells ToneCentric,,,,Waves,https://www.waves.com/plugins/greg-wells-tonecentric#greg-wells-tonecentric-demo-and-tutorial,https://img.wavescdn.com/1lib/images/products/plugins/preview/greg-wells-tonecentric.png,TRUE,4,,,
GTR3 Amps,,,,Waves,https://www.waves.com/plugins/gtr3-amps,https://img.wavescdn.com/1lib/images/products/plugins/preview/gtr3-amp-clean.png,TRUE,3,,,
GTR3 Stomps,,,,Waves,https://www.waves.com/plugins/gtr3-stomps,https://img.wavescdn.com/1lib/images/products/plugins/preview/gtr3-stomps-1.png,TRUE,3,,,
GTR3 ToolRack,,,,Waves,https://www.waves.com/plugins/gtr3-toolrack,https://img.wavescdn.com/1lib/images/products/plugins/preview/gtr3-tool-rack-1.png,TRUE,3,,,
GTR3 Tuner,,,,Waves,https://www.waves.com/plugins/gtr3-tuner,https://img.wavescdn.com/1lib/images/products/plugins/preview/gtr3-tuner.png,FALSE,3,,,
H-Comp Hybrid Compressor,,,,Waves,https://www.waves.com/plugins/h-comp-hybrid-compressor#introduction-to-h-comp,https://img.wavescdn.com/1lib/images/products/plugins/preview/h-comp-hybrid-compressor.png,FALSE,3,,,
H-Delay Hybrid Delay,,,,Waves,https://www.waves.com/plugins/h-delay-hybrid-delay#delay-on-drums-electronic-music-production,https://img.wavescdn.com/1lib/images/products/plugins/preview/h-delay-hybrid-delay.png,TRUE,4,,,
IR-L Convolution Reverb,,,,Waves,https://www.waves.com/plugins/ir-l-convolution-reverb,https://img.wavescdn.com/1lib/images/products/plugins/preview/ir-l-convolution-reverb.png,FALSE,3,,,
L1 Ultramaximizer,,,,Waves,https://www.waves.com/plugins/l1-ultramaximizer,https://img.wavescdn.com/1lib/images/products/plugins/preview/l1-ultramaximizer.png,FALSE,3,,,
L2 Ultramaximizer,,,,Waves,https://www.waves.com/plugins/l2-ultramaximizer#how-to-limit-mixes-masters-peak-limiters,https://img.wavescdn.com/1lib/images/products/plugins/preview/l2-ultramaximizer.png,FALSE,3,,,
L3 Ultramaximizer,,,,Waves,https://www.waves.com/plugins/l3-ultramaximizer#introduction-to-the-l3-and-l3-ll-multimaximizers,https://img.wavescdn.com/1lib/images/products/plugins/preview/l3-ultramaximizer.png,FALSE,3,,,
L3-LL Ultramaximizer,,,,Waves,https://www.waves.com/plugins/l3-ll-ultramaximizer,https://img.wavescdn.com/1lib/images/products/plugins/preview/l3-ll-ultramaximizer.png,FALSE,3,,,
Linear Phase EQ,,,,Waves,https://www.waves.com/plugins/linear-phase-eq#transparent-equalization-linear-phase-eq,https://img.wavescdn.com/1lib/images/products/plugins/preview/linear-phase-eq.png,TRUE,4,,,
Linear Phase Multiband Compressor,,,,Waves,https://img.wavescdn.com/1lib/images/products/plugins/full/linear-phase-multiband-compressor.jpg,https://www.waves.com/plugins/linear-phase-multiband-compressor,TRUE,4,,,
LoAir,,,,Waves,https://www.waves.com/plugins/loair,https://img.wavescdn.com/1lib/images/products/plugins/preview/loair-surround.png,FALSE,3,,,
MaxxBass,,,,Waves,https://www.waves.com/plugins/maxxbass#adding-deep-low-frequencies-with-maxxbass,https://img.wavescdn.com/1lib/images/products/plugins/preview/maxxbass.png,FALSE,4,,,
MaxxVolume,,,,Waves,https://www.waves.com/plugins/maxxvolume#mix-and-master-with-maxxvolume,https://img.wavescdn.com/1lib/images/products/plugins/preview/maxxvolume.png,TRUE,4,,,
MetaFilter,,,,Waves,https://www.waves.com/plugins/metafilter#metafilter-plugin-tutorial,https://img.wavescdn.com/1lib/images/products/plugins/full/metafilter.jpg,FALSE,3,,,
MetaFlanger,,,,Waves,https://www.waves.com/plugins/metaflanger,https://img.wavescdn.com/1lib/images/products/plugins/preview/metaflanger.png,FALSE,3,,,
MondoMod,,,,Waves,https://www.waves.com/plugins/mondomod,https://img.wavescdn.com/1lib/images/products/plugins/preview/mondomod.png,FALSE,3,,,
MV2,,,,Waves,https://www.waves.com/plugins/mv2,https://img.wavescdn.com/1lib/images/products/plugins/preview/mv2.png,TRUE,4,,,
OneKnob Driver,,,,Waves,https://www.waves.com/plugins/oneknob-driver,https://img.wavescdn.com/1lib/images/products/plugins/preview/oneknob-driver.png,FALSE,3,,,
OneKnob Pumper,,,,Waves,https://www.waves.com/plugins/oneknob-pumper#introducing-oneknob-pumper,https://img.wavescdn.com/1lib/images/products/plugins/preview/oneknob-pumper.png,FALSE,3,,,
PAZ Analyzer,,,,Waves,https://www.waves.com/plugins/paz-analyzer,https://img.wavescdn.com/1lib/images/products/plugins/preview/paz-analyzer.png,TRUE,4,,,
PS22 Stereo Maker,,,,Waves,https://www.waves.com/plugins/ps22-stereo-maker,https://img.wavescdn.com/1lib/images/products/plugins/preview/ps22-stereo-maker.png,FALSE,3,,,
PuigTec EQs,,,,Waves,https://www.waves.com/plugins/puigtec-eqs,https://img.wavescdn.com/1lib/images/products/plugins/preview/puigtec-eqs-v2.png,FALSE,3,,,
Q10 Equalizer,,,,Waves,https://www.waves.com/plugins/q10-equalizer,https://img.wavescdn.com/1lib/images/products/plugins/preview/q10-equalizer.png,FALSE,3,,,
Renaissance Axx,,,,Waves,https://www.waves.com/plugins/renaissance-axx#renaissance-quick-look-r-axx,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-axx-light.png,TRUE,3,,,
Renaissance Bass,,,,Waves,https://www.waves.com/plugins/renaissance-bass#image,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-bass-light.png,TRUE,3,,,
Renaissance Channel,,,,Waves,https://www.waves.com/plugins/renaissance-channel,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-channel-light.png,TRUE,3,,,
Renaissance Compressor,,,,Waves,https://www.waves.com/plugins/renaissance-compressor#mixing-beats-vocals-renaissance-plugins-marioso,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-compressor-v2.png,TRUE,3,,,
Renaissance DeEsser,,,,Waves,https://www.waves.com/plugins/renaissance-deesser#renaissance-quick-look-r-deesser,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-deesser-light.png,TRUE,4,,,
Renaissance Equalizer,,,,Waves,https://www.waves.com/plugins/renaissance-equalizer#mixing-beats-vocals-renaissance-plugins-marioso,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-equalizer-light.png,FALSE,3,,,
Renaissance Reverb,,,,Waves,https://www.waves.com/plugins/renaissance-reverb#mixing-beats-vocals-renaissance-plugins-marioso,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-reverb-light.png,TRUE,4,,,
S1 Stereo Imager,,,,Waves,https://www.waves.com/plugins/s1-stereo-imager#go-wider-than-panning-waves-s1-stereo-imager,https://img.wavescdn.com/1lib/images/products/plugins/preview/s1-stereo-imager.png,FALSE,3,,,
Sibilance,,,,Waves,https://www.waves.com/plugins/sibilance#how-to-fix-harsh-rap-vocals,https://img.wavescdn.com/1lib/images/products/plugins/preview/sibilance.png,TRUE,4,,,
Smack Attack,,,,Waves,https://www.waves.com/plugins/smack-attack-transient-shaper#drum-mixing-tricks-manipulate-pitch-and-attack,https://img.wavescdn.com/1lib/images/products/plugins/preview/smack-attack.png,TRUE,4,,,
Submarine,,,,Waves,https://www.waves.com/plugins/submarine#presenting-submarine-subharmonic-generator-plugin,https://img.wavescdn.com/1lib/images/products/plugins/preview/submarine.png,FALSE,3,,,
SuperTap,,,,Waves,https://www.waves.com/plugins/supertap,https://img.wavescdn.com/1lib/images/products/plugins/preview/supertap.png,FALSE,3,,,
TrueVerb,,,,Waves,https://www.waves.com/plugins/trueverb#using-trueverb-for-creative-reverb-effects,https://img.wavescdn.com/1lib/images/products/plugins/preview/trueverb.png,FALSE,3,,,
UltraPitch,,,,Waves,https://www.waves.com/plugins/ultrapitch,https://img.wavescdn.com/1lib/images/products/plugins/preview/ultrapitch.png,FALSE,3,,,
V-Comp,,,,Waves,https://www.waves.com/plugins/v-comp#eddie-kramer-hardware-modeling-v-series,https://img.wavescdn.com/1lib/images/products/plugins/preview/v-comp.png,FALSE,3,,,
V-EQ3,,,,Waves,https://www.waves.com/plugins/v-eq3#how-to-mix-silky-smooth-vocals-with-v-series,https://img.wavescdn.com/1lib/images/products/plugins/preview/v-eq3.png,TRUE,3,,,
V-EQ4,,,,Waves,https://www.waves.com/plugins/v-eq4#how-to-mix-silky-smooth-vocals-with-v-series,https://img.wavescdn.com/1lib/images/products/plugins/preview/v-eq4.png,TRUE,3,,,
Vitamin Sonic Enhancer,,,,Waves,https://www.waves.com/plugins/vitamin#when-eq-isnt-enough-to-boost-masters-vitamin,https://img.wavescdn.com/1lib/images/products/plugins/preview/vitamin.png,FALSE,3,,,
VU Meter,,,,Waves,https://www.waves.com/plugins/vu-meter,https://img.wavescdn.com/1lib/images/products/plugins/preview/vu-meter.png,FALSE,4,,,
Waves Tune LT,,,,Waves,https://www.waves.com/plugins/waves-tune-lt,https://img.wavescdn.com/1lib/images/products/plugins/preview/tune-lt.png,FALSE,3,,,
Mojito,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/Mojito.htm,https://s1manual.presonus.com/Content/Resources/Images/StudioOneImages/Instruments/Mojito.png,FALSE,3,,,
Mai Tai,,,,Presonus,https://shop.presonus.com/Studio-One-Prime-Mai-Tai,https://blog.presonus.com/wp-content/uploads/2019/04/Mai-Tai.png,FALSE,3,,,
Impact XT,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/Impact%20XT.htm,https://s1manual.presonus.com/Content/Resources/Images/StudioOneImages/SO4%20-%20Impact%20XT%20-%20Loaded.png,FALSE,3,,,
Sample One XT,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/SampleOne%20XT.htm,https://s1manual.presonus.com/Content/Resources/Images/StudioOneImages/SO4%20-%20Sample%20One%20XT%20-%20Wave.png,FALSE,3,,,
Presence XT,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/Presence_XT.htm,https://s1manual.presonus.com/Content/Resources/Images/StudioOneImages/PresenceXTMain2.png,FALSE,3,,,
HatefishRhyGeneratorOne,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hatefish-rhygenerator-one/,https://www.hornetplugins.com/wp-content/uploads/edd/2019/12/Screenshot-RhyGeneratorOne-1.0.0.png,FALSE,3,,,
HoRNet Freqs,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-freqs/,https://bedroomproducersblog.com/wp-content/uploads/2020/12/hornet-freqs.png,FALSE,3,,,
HoRNetMultiFreqs,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-multifreqs/,https://static.kvraudio.com/i/b/hornet-multifreqs-digital.png,FALSE,3,,,
HoRNetStereoView,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-stereoview/,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.Wz44kAcldsQdBYzRp6fyVwAAAA%26pid%3DApi&f=1,FALSE,3,,,
HoRNetTheNormalizer,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-thenormalizer/,https://www.hornetplugins.com/wp-content/uploads/edd/2019/12/TheNormalizer-1.2.0.png,FALSE,3,,,
HoRNetTotalEQ,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-total-eq/,https://i.ytimg.com/vi/yY7-ecCq3mY/maxresdefault.jpg,FALSE,3,,,
HoRNetWahWah,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-wahwah/,https://www.hornetplugins.com/wp-content/uploads/edd/2017/04/wahwah-screenshot-1.2.png,FALSE,3,,,
